Timestamp,Open,High,Low,Close,Volume
2026-02-03 09:15:00,323,576.9,323,481.2,10075
2026-02-03 09:17:00,489.05,512.8,474.25,511.6,5005
2026-02-03 09:19:00,509.65,509.65,450,450,10335
2026-02-03 09:21:00,441.35,452.8,440.5,446.55,6500
2026-02-03 09:23:00,444,461.85,440.35,461.85,3640
2026-02-03 09:25:00,465.45,499.9,465.25,486.05,910
2026-02-03 09:27:00,480.1,486.05,457.8,465,1430
2026-02-03 09:29:00,466.05,481.5,466.05,478.65,2860
2026-02-03 09:31:00,460.35,469,459.5,469,2145
2026-02-03 09:33:00,464.75,480,464.75,480,1950
2026-02-03 09:35:00,486.5,494.5,474.5,483.65,3575
2026-02-03 09:37:00,483.65,483.65,471.5,473.5,4420
2026-02-03 09:39:00,470.6,481.5,470,481.5,2080
2026-02-03 09:41:00,476,490,474,489,2600
2026-02-03 09:43:00,486.55,495.55,480.5,493.7,2015
2026-02-03 09:45:00,500,516.7,499.05,514.35,1820
2026-02-03 09:47:00,549.9,549.9,477.85,485.45,1755
2026-02-03 09:49:00,467.45,468.5,461,462.8,975
2026-02-03 09:51:00,463.5,463.5,444,453.55,1170
2026-02-03 09:53:00,465.05,486,459.6,486,455
2026-02-03 09:55:00,484,484,484,484,65
2026-02-03 09:57:00,485.8,504.05,485.8,499.55,5785
2026-02-03 09:59:00,505,515.05,499.05,499.05,2600
2026-02-03 10:01:00,503.75,510.45,499.4,499.4,390
2026-02-03 10:03:00,499.1,511.9,499.1,511.9,390
2026-02-03 10:05:00,513.25,535.05,513.25,535.05,1170
2026-02-03 10:07:00,535.05,535.05,535.05,535.05,0
2026-02-03 10:09:00,517.9,517.9,517.9,517.9,65
2026-02-03 10:11:00,517.9,517.9,517.9,517.9,0
2026-02-03 10:13:00,541.05,543.55,538.25,538.25,2015
2026-02-03 10:15:00,510.25,510.25,505.35,505.35,130
2026-02-03 10:17:00,487,487,459.85,469.35,7150
2026-02-03 10:19:00,471,473.35,466.05,466.05,845
2026-02-03 10:21:00,465.6,465.6,458.35,461,1430
2026-02-03 10:23:00,462.5,462.5,462.5,462.5,130
2026-02-03 10:25:00,451.55,456,443.15,443.15,845
2026-02-03 10:27:00,444.95,452.3,443.5,452.3,390
2026-02-03 10:29:00,450.9,464.2,450.9,464.2,130
2026-02-03 10:31:00,465.05,465.05,442.15,444.35,2990
2026-02-03 10:33:00,443.8,443.8,426.95,426.95,195
2026-02-03 10:35:00,423.5,429.9,417.4,429.9,1560
2026-02-03 10:37:00,433.15,433.15,426.25,426.75,455
2026-02-03 10:39:00,430,430.5,418,424.5,1105
2026-02-03 10:41:00,423.85,432.95,419.55,432.95,455
2026-02-03 10:43:00,426.05,426.05,426.05,426.05,65
2026-02-03 10:45:00,429.35,429.35,429.35,429.35,65
2026-02-03 10:47:00,436,451,435.5,450.5,1105
2026-02-03 10:49:00,451.35,460.45,451.35,460.45,780
2026-02-03 10:51:00,457.9,460.45,454.6,459.25,975
2026-02-03 10:53:00,464,467.5,451.45,451.45,650
2026-02-03 10:55:00,446.2,448,432.5,439.05,1105
2026-02-03 10:57:00,439.65,446,439.65,440,650
2026-02-03 10:59:00,440.35,440.35,440.35,440.35,65
2026-02-03 11:01:00,429.45,429.45,422.5,422.5,130
2026-02-03 11:03:00,421.6,429,420.05,429,455
2026-02-03 11:05:00,429.05,429.05,425.55,425.55,130
2026-02-03 11:07:00,432.45,432.45,432.45,432.45,130
2026-02-03 11:09:00,443,443,443,443,65
2026-02-03 11:11:00,443,443,443,443,0
2026-02-03 11:13:00,441.3,441.3,433,438,390
2026-02-03 11:15:00,435.5,443.25,435.5,438.55,195
2026-02-03 11:17:00,431.55,431.55,430,430,715
2026-02-03 11:19:00,430,437,430,435.4,520
2026-02-03 11:21:00,435.4,435.4,435.4,435.4,0
2026-02-03 11:23:00,421.5,424,420,424,195
