Timestamp,Open,High,Low,Close,Volume
2026-02-03 09:15:00,839.95,862.1,400,597.95,284375
2026-02-03 09:17:00,587.1,600,569.8,593.75,70460
2026-02-03 09:19:00,594,669.3,585.7,669.3,71110
2026-02-03 09:21:00,664.65,680,663.05,680,37570
2026-02-03 09:23:00,678.8,688.8,625.75,644.4,38805
2026-02-03 09:25:00,646.8,650,592.6,620.8,29445
2026-02-03 09:27:00,622.85,653.75,612.75,647.35,13910
2026-02-03 09:29:00,642.75,648,612,612.55,11440
2026-02-03 09:31:00,622.3,639.95,612.25,624.05,23400
2026-02-03 09:33:00,620.65,636.9,595.05,595.05,15860
2026-02-03 09:35:00,600.1,613.1,592.55,604.2,8060
2026-02-03 09:37:00,608.45,623.45,604.8,618.35,6240
2026-02-03 09:39:00,615.2,625,594.95,598.1,15665
2026-02-03 09:41:00,605.95,605.95,569.4,579,7930
2026-02-03 09:43:00,582,591,568.05,575.45,10140
2026-02-03 09:45:00,573.4,579.3,539,541.05,19760
2026-02-03 09:47:00,539.5,594.9,534.6,589.15,11505
2026-02-03 09:49:00,589.15,607.5,582.55,600.95,17875
2026-02-03 09:51:00,602.45,625.15,596,609.25,46605
2026-02-03 09:53:00,608.75,608.75,561.7,570.7,31005
2026-02-03 09:55:00,571,585.5,561.8,576.95,46475
2026-02-03 09:57:00,576.6,580.95,558,559.05,6695
2026-02-03 09:59:00,558,562,541.1,561.05,5655
2026-02-03 10:01:00,560.5,561.85,550.1,559.1,2210
2026-02-03 10:03:00,561.8,569.05,548,548,3380
2026-02-03 10:05:00,537,538.5,520.8,531.45,2275
2026-02-03 10:07:00,527.9,527.9,502.35,522.35,3120
2026-02-03 10:09:00,522.4,540,522.4,528.25,2795
2026-02-03 10:11:00,529,529,504.4,519,6240
2026-02-03 10:13:00,514.65,529.05,514.65,525.55,12740
2026-02-03 10:15:00,531.45,574,530.6,571,49595
2026-02-03 10:17:00,574.5,609,571,595.75,24700
2026-02-03 10:19:00,596.65,605.1,591.9,603.85,6370
2026-02-03 10:21:00,598.95,612,596.65,605.4,7540
2026-02-03 10:23:00,604.75,619.95,596.9,610.2,4095
2026-02-03 10:25:00,614.6,625.8,603.55,620.4,6630
2026-02-03 10:27:00,619.65,623.45,610.15,615.7,1105
2026-02-03 10:29:00,612.55,616.25,599.4,602.65,2275
2026-02-03 10:31:00,595,628.5,593,617.85,4615
2026-02-03 10:33:00,620.1,641.5,620.1,641.5,1300
2026-02-03 10:35:00,636.2,649.3,631.9,637.3,2925
2026-02-03 10:37:00,630.65,640.95,630.25,637.7,2535
2026-02-03 10:39:00,631.8,648.8,629.55,648.8,975
2026-02-03 10:41:00,643.9,645,620.6,620.6,1820
2026-02-03 10:43:00,629,636,626.6,626.6,650
2026-02-03 10:45:00,628.9,628.9,610.95,624.7,2470
2026-02-03 10:47:00,628.05,628.05,585.75,585.75,1625
2026-02-03 10:49:00,596.95,597.4,579.7,582.1,1430
2026-02-03 10:51:00,581.4,588.75,562.8,562.8,5785
2026-02-03 10:53:00,576.25,590,562.65,590,1755
2026-02-03 10:55:00,618.95,618.95,589.5,596.7,2990
2026-02-03 10:57:00,601.3,601.3,593,600.4,1300
2026-02-03 10:59:00,598.05,598.05,594.9,594.9,325
2026-02-03 11:01:00,611.1,619,611.1,619,455
2026-02-03 11:03:00,615.2,615.2,605,611.7,1625
2026-02-03 11:05:00,613.05,623.85,606.6,623.85,1365
2026-02-03 11:07:00,614.15,614.15,610,610,780
2026-02-03 11:09:00,598.1,598.2,590,593.1,1820
2026-02-03 11:11:00,603.65,603.65,595.5,595.5,520
2026-02-03 11:13:00,600.35,600.85,593.4,600.85,260
2026-02-03 11:15:00,601.65,601.65,597.8,597.8,130
2026-02-03 11:17:00,597.8,603.45,597.8,603.45,195
2026-02-03 11:19:00,604,606.5,604,606.5,130
2026-02-03 11:21:00,604.1,606.5,604.1,605.1,390
2026-02-03 11:23:00,611.05,620.25,611.05,613,195
2026-02-03 11:25:00,625.1,625.1,619.4,620,390
2026-02-03 11:27:00,631.6,632,631.35,631.35,520
2026-02-03 11:29:00,632.65,632.65,629.4,629.4,195
2026-02-03 11:31:00,630,650,630,650,1495
2026-02-03 11:33:00,660,670.05,658.2,666.1,1755
2026-02-03 11:35:00,667.8,674.85,662.8,662.8,1235
2026-02-03 11:37:00,658.35,658.35,642.8,647.35,1300
2026-02-03 11:39:00,646.55,656,646.55,654.05,650
2026-02-03 11:41:00,664.6,674.8,662.3,671.6,1820
2026-02-03 11:43:00,671.65,674,664.95,671.9,5070
2026-02-03 11:45:00,671.9,671.9,671.9,671.9,0
2026-02-03 11:47:00,650.05,650.05,642.95,642.95,455
