Timestamp,Open,High,Low,Close,Volume
1770090300,903.75,950,151,371,9857055
1770090420,367.4,415.25,367.4,397.45,2488460
1770090540,397.2,460.1,392.35,460.1,1809145
1770090660,458.3,468,446.4,466.75,935935
1770090780,466.95,477.4,428.7,435.3,1331655
1770090900,440.45,448.35,380,395.1,1072825
1770091020,393,433.9,386.15,428.8,538070
1770091140,427.65,429.05,390.05,401.45,418730
1770091260,403.7,420.2,394.55,401.1,406445
1770091380,399.6,414,368.6,369.5,318890
1770091500,372.95,397.85,366.3,389.5,263445
1770091620,388.85,400,373.5,388.35,201110
1770091740,385.05,396.9,357.55,367.55,225875
1770091860,364.8,373.5,342.1,343.75,279955
1770091980,343.95,358.65,333,341.95,146770
1770092100,341.9,347.9,300.75,304.2,234195
1770092220,302,365.35,292.3,361,332800
1770092340,360.75,389,360.75,381.05,183105
1770092460,380.05,406.55,367.95,382.7,181870
1770092580,384.55,384.55,341.2,342.25,127205
1770092700,342.45,360.8,339.45,345.65,109200
1770092820,343.35,355.75,326.6,327.6,88400
1770092940,327.7,329.95,303.65,329,147940
1770093060,327.75,332,312.15,323.95,83655
1770093180,323.95,338,309.15,310.25,131495
1770093300,308.6,309.25,279,288.65,218660
1770093420,285.8,286.55,256.35,281.1,309725
1770093540,281.1,305.1,281.1,292.1,158990
1770093660,292.85,298.45,261,280.85,155805
1770093780,279.15,290.4,264.85,290.4,125320
1770093900,290.4,344.15,290.4,342,216190
1770094020,344,372.5,337.9,357.6,202280
1770094140,355.9,373.6,355,368.25,126620
1770094260,367.9,382.75,361.1,375.1,143845
1770094380,375.1,396.2,365.25,389,175565
1770094500,389.95,403,378.4,390,150670
1770094620,391.7,401.05,382,390.05,113035
1770094740,390.05,397,369,369,108940
1770094860,361.5,406.8,361.5,395.2,159705
1770094980,396,429.9,392.55,416,88140
1770095100,415.6,429.95,407.85,411.6,72085
1770095220,406.85,423.35,404.25,412.35,180570
1770095340,414.15,423,404,414.7,68575
1770095460,413.75,424.1,395.55,400,197210
1770095580,400.8,417.6,393.7,399.9,87685
1770095700,396.75,408,387.75,402.9,118690
1770095820,402.9,402.9,353.75,364.05,109200
1770095940,366.25,372.1,355.55,362.05,247780
1770096060,362.55,369,346.15,348.5,119990
1770096180,351.15,373.95,345,372.9,279045
1770096300,373.1,406.95,372.35,384.65,93145
1770096420,388,388,374.25,386.35,26065
1770096540,384.3,395,375.5,394.15,30940
1770096660,390.5,409,386.05,405.9,53040
1770096780,404.55,417.3,389.7,395.7,69615
1770096900,400.1,406.9,393.5,397.45,20995
