Timestamp,Open,High,Low,Close,Volume
2026-02-03 09:15:00,650,1051.2,359.8,513,253760
2026-02-03 09:17:00,508.75,522.6,505.05,522.6,65650
2026-02-03 09:19:00,522.9,587.1,516.6,587.1,79105
2026-02-03 09:21:00,585.8,600,580.15,599.7,43745
2026-02-03 09:23:00,599.95,607.8,543.8,564.95,50700
2026-02-03 09:25:00,558.75,568.95,538.35,548.85,28080
2026-02-03 09:27:00,549.4,571.15,542.8,569.5,33410
2026-02-03 09:29:00,569.5,569.5,535.2,535.2,46735
2026-02-03 09:31:00,544.95,560.45,541.3,543.15,10595
2026-02-03 09:33:00,544.65,550.95,522.5,523,31850
2026-02-03 09:35:00,528.7,540.85,521,529.3,52715
2026-02-03 09:37:00,531,542.05,523.45,534.6,11245
2026-02-03 09:39:00,540,543.4,517.5,522.8,6240
2026-02-03 09:41:00,524.8,525.9,501.15,502.95,10595
2026-02-03 09:43:00,505,512.25,493,501,8515
2026-02-03 09:45:00,501,501,461.05,466.05,19305
2026-02-03 09:47:00,464.05,514.95,457.8,511,22490
2026-02-03 09:49:00,514.95,531.1,513.05,524.95,30875
2026-02-03 09:51:00,524.95,548.25,518,531.95,49205
2026-02-03 09:53:00,528.95,531,495,496.45,4225
2026-02-03 09:55:00,494.95,505.6,492,495.15,9295
2026-02-03 09:57:00,499,502.4,481,481,1820
2026-02-03 09:59:00,479,480.95,467.15,480.9,1690
2026-02-03 10:01:00,481,486.05,475,485.4,1885
2026-02-03 10:03:00,485.05,490.25,472,472,910
2026-02-03 10:05:00,468,468,447.3,457,3510
2026-02-03 10:07:00,448,450,432.5,448.65,4290
2026-02-03 10:09:00,455,464.8,455,455.8,975
2026-02-03 10:11:00,448,448,436,437.85,2600
2026-02-03 10:13:00,443.6,455,443.6,455,2600
2026-02-03 10:15:00,454.65,494.5,454.65,494.5,8515
2026-02-03 10:17:00,497.55,526.05,492,517.45,10205
2026-02-03 10:19:00,519.05,522.4,511.4,520,4680
2026-02-03 10:21:00,521.95,531,521,526,4485
2026-02-03 10:23:00,526,535,516.25,530.55,10010
2026-02-03 10:25:00,531.25,543.85,528.55,537.1,4160
2026-02-03 10:27:00,543.5,543.5,528.15,536.8,3120
2026-02-03 10:29:00,533.3,534.95,517.8,525.55,4420
2026-02-03 10:31:00,513.25,544.6,513.25,536.15,2795
2026-02-03 10:33:00,536.15,555,536.15,551.65,7930
2026-02-03 10:35:00,553.8,562.95,552.6,555.55,6630
2026-02-03 10:37:00,550,553.95,545.8,548.25,1105
2026-02-03 10:39:00,546,563.7,546,554.85,1690
2026-02-03 10:41:00,556,561.75,555.45,555.45,520
2026-02-03 10:43:00,546.7,555.45,542,542,2210
2026-02-03 10:45:00,545,545,540,541,455
2026-02-03 10:47:00,540,540,502.15,502.15,2600
2026-02-03 10:49:00,512.75,512.75,497.6,498.65,1235
2026-02-03 10:51:00,502.05,502.05,487.85,487.85,2795
2026-02-03 10:53:00,495.6,505,490.15,504.05,845
2026-02-03 10:55:00,522.95,528.4,515.95,519,2535
2026-02-03 10:57:00,517.95,517.95,510.05,517.05,325
2026-02-03 10:59:00,517.05,517.05,517.05,517.05,0
2026-02-03 11:01:00,536.8,536.8,535.95,535.95,195
2026-02-03 11:03:00,535,541,530,530,390
2026-02-03 11:05:00,528.5,534,527.4,534,650
2026-02-03 11:07:00,526.4,533,520.05,520.05,1625
2026-02-03 11:09:00,507.65,509.1,502.25,509.1,455
2026-02-03 11:11:00,515.05,515.05,515.05,515.05,65
2026-02-03 11:13:00,516,516,516,516,130
2026-02-03 11:15:00,509.95,509.95,509.95,509.95,130
2026-02-03 11:17:00,518.95,524.85,518.95,519.95,780
2026-02-03 11:19:00,523.05,523.95,516.05,516.05,325
2026-02-03 11:21:00,521.05,525.75,521.05,525.75,780
2026-02-03 11:23:00,530,532,527,527,845
2026-02-03 11:25:00,531,535.5,531,534,845
2026-02-03 11:27:00,535.9,545.85,535.9,545.85,715
2026-02-03 11:29:00,545.45,547.85,536.3,537,1365
2026-02-03 11:31:00,538,565,538,565,1755
2026-02-03 11:33:00,570.8,581,570.8,580.9,1300
2026-02-03 11:35:00,590.15,592,568.45,568.45,2665
2026-02-03 11:37:00,555.9,573.4,555.9,563.9,1040
2026-02-03 11:39:00,565,581.6,565,581.6,715
2026-02-03 11:41:00,578.85,585.2,578.75,585.2,1430
2026-02-03 11:43:00,584.8,588.7,577.7,577.7,845
2026-02-03 11:45:00,577.7,586.8,577.7,580,1690
2026-02-03 11:47:00,573,573,561,561,1105
2026-02-03 11:49:00,564.35,564.35,563,563,130
2026-02-03 11:51:00,557.05,561.6,555,561.6,1300
2026-02-03 11:53:00,558.85,569.9,558.85,565.45,1040
2026-02-03 11:55:00,566.15,570.6,566.15,567.95,1235
2026-02-03 11:57:00,576.5,576.5,568.7,574.6,975
2026-02-03 11:59:00,572.9,574.05,568.65,574.05,455
2026-02-03 12:01:00,566.25,566.25,561,562.45,1300
2026-02-03 12:03:00,550.3,557,550.3,553.3,1430
2026-02-03 12:05:00,552.15,552.15,551.3,551.3,195
2026-02-03 12:07:00,540,547.95,540,547.95,325
2026-02-03 12:09:00,558.4,562.05,556.15,556.15,390
2026-02-03 12:11:00,556.15,556.15,556.15,556.15,0
2026-02-03 12:13:00,571.3,571.3,571.3,571.3,130
2026-02-03 12:15:00,559.65,559.65,559.65,559.65,65
2026-02-03 12:17:00,559.65,559.65,559.65,559.65,0
2026-02-03 12:19:00,559.65,560,559.65,560,650
2026-02-03 12:21:00,564.75,564.75,550.7,551.1,325
2026-02-03 12:23:00,550,551,540.9,546.35,2665
2026-02-03 12:25:00,534.2,544.8,534.2,544.8,910
2026-02-03 12:27:00,544.8,544.8,544.8,544.8,0
2026-02-03 12:29:00,530,530,517,524.35,3445
2026-02-03 12:31:00,527.95,540.25,527.95,539.95,975
2026-02-03 12:33:00,539.9,549,537.7,537.7,2795
2026-02-03 12:35:00,534.6,534.6,510,515.75,1170
2026-02-03 12:37:00,516.85,528.15,516.75,526.1,715
2026-02-03 12:39:00,521,543.25,521,538.6,390
2026-02-03 12:41:00,540.1,540.1,528.15,528.15,520
2026-02-03 12:43:00,527.9,527.9,527.9,527.9,65
2026-02-03 12:45:00,527.9,527.9,527.9,527.9,0
2026-02-03 12:47:00,524.75,524.75,520.45,523.3,845
2026-02-03 12:49:00,522,527.3,521.9,524,1105
2026-02-03 12:51:00,524,524,524,524,0
2026-02-03 12:53:00,524,524,524,524,0
2026-02-03 12:55:00,535,535,527.1,527.1,585
2026-02-03 12:57:00,521.3,524.55,521.3,524.55,780
2026-02-03 12:59:00,524.55,524.55,524.55,524.55,0
2026-02-03 13:01:00,531.1,531.1,531.1,531.1,65
2026-02-03 13:03:00,529.25,529.25,529.25,529.25,65
2026-02-03 13:05:00,535,535,534.15,534.15,130
2026-02-03 13:07:00,534.15,534.15,534.15,534.15,65
2026-02-03 13:09:00,524.55,527.85,524.5,527.85,1040
2026-02-03 13:11:00,521.5,521.5,521.2,521.2,195
2026-02-03 13:13:00,521.25,522,521.25,522,195
2026-02-03 13:15:00,523,523,523,523,65
2026-02-03 13:17:00,523.5,523.5,523.5,523.5,65
