Timestamp,Open,High,Low,Close,Volume
2026-02-03 09:15:00,883.65,900,352.3,483.45,715845
2026-02-03 09:17:00,482.1,548,460.05,496.3,467870
2026-02-03 09:19:00,498.35,548.65,494.1,548.65,150020
2026-02-03 09:21:00,546.7,564.9,543.15,563.6,102245
2026-02-03 09:23:00,561.8,574.75,521,521.8,116805
2026-02-03 09:25:00,524.8,533.15,501.2,518.4,106015
2026-02-03 09:27:00,517.45,539.15,507.8,533.85,63375
2026-02-03 09:29:00,533.85,535.75,503.1,506.65,53105
2026-02-03 09:31:00,506.65,523.7,504.15,511.75,30940
2026-02-03 09:33:00,515,520,485.9,487.1,28925
2026-02-03 09:35:00,491.4,504.2,485.95,495.75,47580
2026-02-03 09:37:00,496.8,506,491.2,500.85,15405
2026-02-03 09:39:00,500.85,507.25,478.9,484.65,37375
2026-02-03 09:41:00,487.6,489.95,466.75,468,18460
2026-02-03 09:43:00,471,479.15,456,464.5,28600
2026-02-03 09:45:00,464.5,466.15,425.9,430.25,35425
2026-02-03 09:47:00,430.95,478.2,422.4,474.8,38610
2026-02-03 09:49:00,475.2,491.15,475.2,484.45,32305
2026-02-03 09:51:00,482.55,501,478.95,490,29315
2026-02-03 09:53:00,490.65,490.65,454.7,455.8,18005
2026-02-03 09:55:00,456.05,466.75,454.6,459.95,14885
2026-02-03 09:57:00,459.55,466.7,444.6,446.2,25805
2026-02-03 09:59:00,444.85,449.4,429.45,449.4,25870
2026-02-03 10:01:00,449.55,450.9,439.6,446.45,55900
2026-02-03 10:03:00,447.8,456.1,435.5,435.5,11505
2026-02-03 10:05:00,435,435,410,419.2,19240
2026-02-03 10:07:00,418,418.45,396.3,415.2,17810
2026-02-03 10:09:00,415.9,431.8,415.5,421.4,15015
2026-02-03 10:11:00,423.4,424.8,399.55,412.5,19175
2026-02-03 10:13:00,408.4,420,403.75,419.45,9620
2026-02-03 10:15:00,419.45,456.8,419.45,454.8,30030
2026-02-03 10:17:00,456,488.95,455.05,476.1,30095
2026-02-03 10:19:00,476.1,485.75,472.75,483.7,11830
2026-02-03 10:21:00,482.8,492.95,480.55,487,15665
2026-02-03 10:23:00,489.25,498.75,476.7,494,17290
2026-02-03 10:25:00,493.95,505,487.8,501.1,15665
2026-02-03 10:27:00,502.55,504.1,493.05,496.95,6695
2026-02-03 10:29:00,496.25,498.05,480,480,7280
2026-02-03 10:31:00,477.1,506.65,477.1,500.85,5525
2026-02-03 10:33:00,500.75,518.6,498.05,513.05,9100
2026-02-03 10:35:00,515,522.4,510,510,15405
2026-02-03 10:37:00,510,516.25,506.65,507.75,6565
2026-02-03 10:39:00,511.05,522.7,506.85,517.6,10075
2026-02-03 10:41:00,517.6,521.25,498.75,501.65,8645
2026-02-03 10:43:00,502.15,517.7,500.3,503,9620
2026-02-03 10:45:00,500.45,510.15,497,506.7,7605
2026-02-03 10:47:00,504.15,504.7,466.4,467.15,7670
2026-02-03 10:49:00,471.15,474.45,458.85,463.1,4615
2026-02-03 10:51:00,464.95,468.45,450,453.8,4745
2026-02-03 10:53:00,453.8,468.95,450,468.95,6630
2026-02-03 10:55:00,476,494,476,480,8190
2026-02-03 10:57:00,480,484.8,472,484.8,5655
2026-02-03 10:59:00,477.65,485,472.25,485,5070
2026-02-03 11:01:00,479.8,496.7,479.8,496.45,10205
2026-02-03 11:03:00,496.45,500,485,491.2,4355
2026-02-03 11:05:00,488.2,495.75,487.45,493.45,4680
2026-02-03 11:07:00,492.3,494.25,476.95,479.15,8385
2026-02-03 11:09:00,478,478.25,463.9,478.25,3835
2026-02-03 11:11:00,479.45,479.45,473.8,473.8,975
2026-02-03 11:13:00,475.15,483.95,472.5,479.9,2600
2026-02-03 11:15:00,481.7,484,469.4,471.55,1495
2026-02-03 11:17:00,475.05,485,473.65,481.55,6045
2026-02-03 11:19:00,483.25,483.75,468.85,478.05,1365
2026-02-03 11:21:00,480.2,486.15,480.2,486.15,2795
2026-02-03 11:23:00,489,492,486.05,491.4,3640
2026-02-03 11:25:00,491.4,496.1,491.4,494.25,3770
2026-02-03 11:27:00,495,509.2,495,501.1,3900
2026-02-03 11:29:00,497.95,504.05,497,497.9,1690
2026-02-03 11:31:00,496.45,520,496.45,520,10075
2026-02-03 11:33:00,521.75,542.5,521.75,539.6,15600
2026-02-03 11:35:00,542,545,528.05,534.8,10660
2026-02-03 11:37:00,521.75,524.65,514,520,7605
2026-02-03 11:39:00,524,538,523.55,535.4,4810
2026-02-03 11:41:00,531.8,544.95,529.3,544.95,6565
2026-02-03 11:43:00,541.2,545,535.8,537.1,1625
2026-02-03 11:45:00,541.9,541.9,533.45,533.45,1885
2026-02-03 11:47:00,534.5,534.5,515,518.35,4875
2026-02-03 11:49:00,521.3,525.65,517.45,519.9,1300
2026-02-03 11:51:00,517.35,528.95,513,522.9,9360
2026-02-03 11:53:00,522.75,530,520.35,523.05,2340
2026-02-03 11:55:00,524,530,522.4,527.95,2210
2026-02-03 11:57:00,530.85,534,526.65,530.5,2470
2026-02-03 11:59:00,529.7,535,522,528.05,4745
2026-02-03 12:01:00,526.1,526.1,514.75,514.75,3315
2026-02-03 12:03:00,514.65,518.6,509.35,510,9295
2026-02-03 12:05:00,510,515.55,509.9,510.15,4680
2026-02-03 12:07:00,506.7,519.5,498.5,517.45,4745
2026-02-03 12:09:00,517.05,522,514.5,519,10530
2026-02-03 12:11:00,522.4,524,519,522.2,8840
2026-02-03 12:13:00,522.2,528.7,522.15,523.9,2340
2026-02-03 12:15:00,521.95,522,516.65,520.75,1170
2026-02-03 12:17:00,514.25,515.15,513.4,513.4,390
2026-02-03 12:19:00,513.4,521.6,513.4,518.8,1365
2026-02-03 12:21:00,517.8,521.6,510.55,512.95,1430
2026-02-03 12:23:00,509.95,510.35,504,504,3510
2026-02-03 12:25:00,501,501.25,489.15,500.55,5915
2026-02-03 12:27:00,500.6,500.6,490,490,2145
2026-02-03 12:29:00,486.95,486.95,475.5,485.5,3380
2026-02-03 12:31:00,488.35,502.55,488.35,502.55,3510
2026-02-03 12:33:00,502.1,507,492,492,2275
2026-02-03 12:35:00,488.95,490.35,465,472.9,4680
2026-02-03 12:37:00,473.55,488,472.9,480,4810
2026-02-03 12:39:00,483,500,481.1,497,4355
2026-02-03 12:41:00,497,497,488.45,488.45,2015
2026-02-03 12:43:00,489.3,491.5,484.6,491.5,1040
2026-02-03 12:45:00,491.5,491.5,482.8,488.25,1365
2026-02-03 12:47:00,488,488,477.15,477.15,2600
2026-02-03 12:49:00,479.4,488,478.6,488,2535
2026-02-03 12:51:00,481.65,482.75,475.25,479.35,1560
2026-02-03 12:53:00,485,488,483,483,1040
2026-02-03 12:55:00,493.9,499.9,485,486.45,2145
2026-02-03 12:57:00,485.3,485.3,478.9,481.5,1755
2026-02-03 12:59:00,488,489.5,485.25,485.25,390
2026-02-03 13:01:00,492.45,500.15,489.8,490.95,5070
2026-02-03 13:03:00,491.2,493.4,485,493.4,3185
2026-02-03 13:05:00,492,500,491.85,500,1755
2026-02-03 13:07:00,495.95,495.95,485,485.6,195
2026-02-03 13:09:00,485.6,489.5,482.65,486,1820
2026-02-03 13:11:00,485.5,485.5,478.8,483,1560
2026-02-03 13:13:00,484.9,484.9,479.95,483,325
2026-02-03 13:15:00,482.75,487.15,480.05,483,2405
2026-02-03 13:17:00,485.35,488.15,484.3,484.3,260
2026-02-03 13:19:00,488.95,490,481.25,481.25,715
2026-02-03 13:21:00,483.1,483.25,476,480.05,1690
2026-02-03 13:23:00,482.55,483.55,482,483.55,520
2026-02-03 13:25:00,481.15,481.15,454.15,455.5,3900
2026-02-03 13:27:00,454.5,466,436.95,464,10725
2026-02-03 13:29:00,464,467.3,456.4,460,16315
2026-02-03 13:31:00,459.6,462.15,450.7,459.35,4030
2026-02-03 13:33:00,457.25,467,445.75,445.75,2015
2026-02-03 13:35:00,448.65,448.65,424.6,426,5980
2026-02-03 13:37:00,429.25,461.3,429.25,460.2,6825
2026-02-03 13:39:00,460.2,479.75,458.35,479.75,2665
2026-02-03 13:41:00,472.65,476.5,467.1,473.1,5915
2026-02-03 13:43:00,480,490,477.3,488.5,2990
2026-02-03 13:45:00,488.5,495.55,479.4,495.55,9425
2026-02-03 13:47:00,492.25,492.25,481.8,488.35,1755
2026-02-03 13:49:00,484.85,486,465.05,471.4,2795
2026-02-03 13:51:00,473.35,483.05,472.25,480.85,1105
2026-02-03 13:53:00,477.15,484,477.15,480.35,585
2026-02-03 13:55:00,481.35,485.35,479.75,479.75,650
2026-02-03 13:57:00,477.25,477.25,452.25,452.25,2340
2026-02-03 13:59:00,454.7,456.6,438.3,438.3,1560
2026-02-03 14:01:00,438.7,453,436.1,453,1040
2026-02-03 14:03:00,449.95,455,449.25,453,2015
