Timestamp,Open,High,Low,Close,Volume
1770090300,487.25,949.45,423.5,688.55,195650
1770090420,686.05,687.55,641.7,653.65,55575
1770090540,651.25,668,591.15,591.15,52715
1770090660,591.15,599,575.2,575.2,54015
1770090780,575.2,613.8,567,607.1,45045
1770090900,603.6,665.45,593.5,633.2,32500
1770091020,650,653.25,607.6,613.95,16965
1770091140,611.45,646,611.45,635.3,23985
1770091260,628.05,639.7,613.55,628.25,37765
1770091380,631,661,625.55,658.2,15600
1770091500,661.1,664,633.05,634.75,12090
1770091620,637.55,653.55,631.9,638.15,6760
1770091740,642.75,665,628.65,662,14560
1770091860,660.45,679.15,653.5,679.15,3445
1770091980,670.05,695.6,666.85,685.3,22295
1770092100,677,729.45,676.95,716.55,7995
1770092220,728.6,741.55,657.25,662.25,12740
1770092340,655.65,661.3,636.15,640,11245
1770092460,644.2,655.9,613.55,638.25,8385
1770092580,651.15,680.2,651.15,680.2,3445
1770092700,667.3,681,654.65,681,6110
1770092820,674.4,693.9,664.5,690.2,2665
1770092940,707.9,712,691.8,698.05,2795
1770093060,700,710.95,689.5,695,4875
1770093180,682.7,711.75,681.6,709.65,2405
1770093300,727.45,747.05,719.5,732.5,1820
1770093420,752,774.55,740.1,740.1,4875
1770093540,732.35,737.9,721.65,737.9,910
1770093660,730,764.5,730,756.6,2145
1770093780,735,741.8,735,741.8,455
1770093900,720.8,723.6,674.25,679.75,3705
1770094020,676,676,666.65,669.9,1235
1770094140,654.55,654.55,646,652.1,3770
1770094260,655.9,655.9,638.75,645.7,1040
1770094380,643.65,651.25,632.45,632.45,715
1770094500,629.25,642.75,619.15,619.3,3640
1770094620,619,637.4,618.9,629.55,1950
1770094740,628.75,645,626.1,645,3575
1770094860,645.4,645.4,609.05,619.65,4485
1770094980,620.35,620.8,586.25,600,3055
1770095100,584.75,598,584.75,598,1430
1770095220,604.35,605,597.45,605,650
1770095340,603,603,590.7,592.25,1885
1770095460,600.85,600.85,594.05,594.05,715
1770095580,613.95,617.2,604.05,615,1040
1770095700,615,615.45,607.2,610.35,520
1770095820,615.35,652.75,615.35,650.3,3510
1770095940,647.6,656.55,641.1,649.35,5330
1770096060,646.5,672.65,646.5,666.25,3250
1770096180,662.6,666.9,639.8,639.8,2730
1770096300,635.45,637.95,606.1,630,3185
1770096420,635.75,635.75,628,628,130
1770096540,625.05,625.4,619.95,619.95,1040
1770096660,620,620,608.35,615,1040
1770096780,600,604.6,592.8,603,1170
1770096900,618.4,618.4,612.95,613.35,455
1770097020,614.75,628.25,614.75,623.2,780
1770097140,634.15,641.4,630,635.55,1690
1770097260,630.35,636.2,624.55,636.2,1300
1770097380,630,635.35,618.8,621.75,1885
1770097500,632,632,632,632,65
1770097620,626.6,626.6,617.2,617.2,715
1770097740,637.25,637.25,624,624,390
1770097860,615,615,615,615,130
1770097980,605.65,610.75,604.1,605.45,650
1770098100,604.55,604.55,600,603,455
1770098220,594.8,597.8,579.7,591,1950
1770098340,591.15,596.2,585.9,596.2,1105
1770098460,598,598,571,571,1495
1770098580,551.25,553.95,539.9,546.3,4940
1770098700,542.25,552.45,535.1,548,3250
1770098820,569.55,570.4,564.4,567,1235
1770098940,559.25,559.25,552.65,553.85,780
1770099060,552.4,552.4,536.75,536.75,780
1770099180,546.65,546.65,541.65,541.65,195
