Timestamp,Open,High,Low,Close,Volume
2026-02-04 09:15:00,342.55,361,305.5,343.65,69615
2026-02-04 09:17:00,343.45,379.55,339.75,375.45,31005
2026-02-04 09:19:00,375.45,378,356.35,369.9,16575
2026-02-04 09:21:00,369.9,371.55,354.3,371.55,15795
2026-02-04 09:23:00,371.4,389.15,369.45,382.75,16900
2026-02-04 09:25:00,380,404.9,379.65,398.55,13455
2026-02-04 09:27:00,398.55,405.85,392,394.9,23725
2026-02-04 09:29:00,394.9,396.4,381.25,392,9295
2026-02-04 09:31:00,392.55,415,392.55,405.65,17225
2026-02-04 09:33:00,411.1,412.8,394,394.05,3575
2026-02-04 09:35:00,395.4,397.25,386.25,391.65,8580
2026-02-04 09:37:00,391.25,392.95,370.65,382.95,13715
2026-02-04 09:39:00,381.3,388.05,373.85,385.6,49920
2026-02-04 09:41:00,389.3,406.35,387.75,404.75,13065
2026-02-04 09:43:00,408,419.35,403.3,414.45,7150
2026-02-04 09:45:00,414.45,424.55,407.05,415.55,10920
2026-02-04 09:47:00,420,422.2,414.9,415.3,2600
2026-02-04 09:49:00,416.9,416.9,407,410.35,4420
2026-02-04 09:51:00,410.35,411.6,401,401,3445
2026-02-04 09:53:00,401.7,402.65,380.65,397.05,12090
2026-02-04 09:55:00,397.05,400,391.35,391.35,4615
2026-02-04 09:57:00,392.35,403.6,389.65,403.6,2600
2026-02-04 09:59:00,405.15,413.75,402.25,403.9,7930
2026-02-04 10:01:00,405.95,406.25,400.75,401.3,4680
2026-02-04 10:03:00,402.85,405.95,396.45,400,5460
2026-02-04 10:05:00,402.55,412.7,402.55,410.85,4875
2026-02-04 10:07:00,406.7,416.25,395,416.25,5330
2026-02-04 10:09:00,419,421.7,413.95,413.95,5265
2026-02-04 10:11:00,412,415.5,402.6,402.6,2145
2026-02-04 10:13:00,402.35,408.45,400,404.65,1300
2026-02-04 10:15:00,399.2,405,399.2,405,390
2026-02-04 10:17:00,403.9,404.75,397.05,397.05,2600
2026-02-04 10:19:00,396.45,396.45,387.2,391.9,5590
2026-02-04 10:21:00,391.9,393.1,379.8,380.75,5720
2026-02-04 10:23:00,379.25,380.8,374.3,379.2,6500
2026-02-04 10:25:00,375,382.45,369,377.65,5005
2026-02-04 10:27:00,377,377,370,374.45,3640
2026-02-04 10:29:00,378.75,379.75,373.05,373.7,1820
2026-02-04 10:31:00,373.7,380.1,371.2,373.05,4940
2026-02-04 10:33:00,373.3,373.3,357.35,359.95,14105
2026-02-04 10:35:00,358.4,364.4,354.2,357.1,5590
2026-02-04 10:37:00,358.75,360.1,346.05,353.3,14885
2026-02-04 10:39:00,356.3,374.35,352.25,365.4,28015
2026-02-04 10:41:00,361.6,366.15,360.25,366.15,2860
2026-02-04 10:43:00,370.5,374.05,366.85,369.45,1885
2026-02-04 10:45:00,369.95,372.6,361.5,369.9,3835
2026-02-04 10:47:00,371,379.1,371,378.6,8450
2026-02-04 10:49:00,378.5,381.8,372.25,374.4,10660
2026-02-04 10:51:00,375.9,381.05,372.05,373.4,3315
2026-02-04 10:53:00,378.45,378.45,364.45,368.8,2405
2026-02-04 10:55:00,368,373.2,368,372.45,1105
2026-02-04 10:57:00,369.3,369.3,363.6,366.6,1755
2026-02-04 10:59:00,365.3,377.05,365.3,376,3120
2026-02-04 11:01:00,375.1,378.05,366.25,371.1,3120
2026-02-04 11:03:00,375.8,385,373,373,2795
2026-02-04 11:05:00,370.1,380,367.35,380,1885
2026-02-04 11:07:00,380,380,372,372.25,2145
2026-02-04 11:09:00,370.4,371.6,356.25,357.35,4615
2026-02-04 11:11:00,356.15,357.15,345.55,349.75,9490
2026-02-04 11:13:00,346.65,357,346.65,354.55,5655
2026-02-04 11:15:00,356.05,356.5,344.25,344.25,1885
2026-02-04 11:17:00,341.65,344.8,336.8,344.15,11895
2026-02-04 11:19:00,344.75,346.05,341.15,346.05,5330
2026-02-04 11:21:00,345.85,352.6,343.85,348.75,3575
2026-02-04 11:23:00,349.9,349.9,333.3,334.5,7475
2026-02-04 11:25:00,334.4,338.7,334.05,338,8515
2026-02-04 11:27:00,337.25,341,326.25,339.95,11635
2026-02-04 11:29:00,340,343.3,334.55,336.3,7280
2026-02-04 11:31:00,335.05,347.85,335.05,345.1,4810
2026-02-04 11:33:00,345.2,345.35,340,342.3,5590
2026-02-04 11:35:00,342.25,342.25,336,336,3900
2026-02-04 11:37:00,336.65,342.45,336.25,341.2,1105
2026-02-04 11:39:00,342.3,346.25,340.45,345.6,4940
2026-02-04 11:41:00,348,354.65,348,351.35,5785
2026-02-04 11:43:00,348,348.3,345,345.8,3835
2026-02-04 11:45:00,350.8,355.3,349,350.25,6500
2026-02-04 11:47:00,347.9,348.65,338.15,347.45,6045
2026-02-04 11:49:00,344.05,345.5,336,338.55,3640
2026-02-04 11:51:00,337.8,337.8,331.15,337,7280
2026-02-04 11:53:00,337.65,356.3,335.6,356.3,8515
2026-02-04 11:55:00,355,363.25,349.65,350.1,13000
2026-02-04 11:57:00,352.75,360.9,352.25,356.5,2535
2026-02-04 11:59:00,358.95,367,358.05,362.45,9815
2026-02-04 12:01:00,361.3,361.65,355,356.35,6695
2026-02-04 12:03:00,352.75,353,344.9,351,7800
2026-02-04 12:05:00,351,356.2,351,353.4,3315
2026-02-04 12:07:00,359,365.7,357.55,365.1,5915
2026-02-04 12:09:00,364.55,367.95,362.15,367.4,7605
2026-02-04 12:11:00,366.6,367.45,361.45,363.8,3900
2026-02-04 12:13:00,363.4,369.4,359.6,369.4,3900
2026-02-04 12:15:00,369.5,373.2,364.8,365.9,9750
2026-02-04 12:17:00,364.95,369.95,362.95,364.65,1625
2026-02-04 12:19:00,363.5,363.75,358.15,362.3,3250
2026-02-04 12:21:00,363.55,363.55,353.2,353.2,2925
2026-02-04 12:23:00,357,359.25,350.95,350.95,2600
2026-02-04 12:25:00,355.95,370.3,355.95,367.7,5525
2026-02-04 12:27:00,369.2,378.4,368.2,376.55,8255
2026-02-04 12:29:00,374.75,374.75,361.1,361.1,3315
2026-02-04 12:31:00,360,360.8,355,360,4160
2026-02-04 12:33:00,359.9,360.1,355.4,360.1,45045
2026-02-04 12:35:00,363,363,354.35,354.35,2600
2026-02-04 12:37:00,356,366.9,356,360.75,5070
2026-02-04 12:39:00,359.65,373.65,359.65,370.5,4810
2026-02-04 12:41:00,371.65,384.25,371.65,381.2,4875
2026-02-04 12:43:00,378.95,379.75,365.25,365.7,4355
2026-02-04 12:45:00,363.55,364.3,356.55,358.15,9035
2026-02-04 12:47:00,356,357.4,352.6,353.45,3835
2026-02-04 12:49:00,352,352.35,349.3,350.2,2080
2026-02-04 12:51:00,347.8,352.05,347.7,351.85,2730
2026-02-04 12:53:00,350.95,350.95,345,350.5,1170
2026-02-04 12:55:00,350.2,351.75,347.75,349.1,1300
2026-02-04 12:57:00,350.55,350.55,342.3,342.3,1560
2026-02-04 12:59:00,343.8,345.7,337.75,343.7,3445
2026-02-04 13:01:00,340.65,345.9,338.8,345.85,2535
2026-02-04 13:03:00,346,348.3,342.85,348.3,2470
2026-02-04 13:05:00,348.55,350.55,346.25,350.55,3640
2026-02-04 13:07:00,353,358.9,347.9,357.1,5330
2026-02-04 13:09:00,360,363.7,357.15,357.15,3380
2026-02-04 13:11:00,358.8,364.3,357.8,363.6,2015
2026-02-04 13:13:00,366.05,366.05,361.65,364.3,1690
2026-02-04 13:15:00,364.3,368,362.85,363.7,2470
2026-02-04 13:17:00,363.1,367.5,360.9,365.65,1495
2026-02-04 13:19:00,360,369.75,360,368.15,1365
2026-02-04 13:21:00,368.7,370.4,365.85,369.65,2340
2026-02-04 13:23:00,372.6,379.55,372.6,379.55,4420
2026-02-04 13:25:00,378.8,387.55,376.5,380,5980
2026-02-04 13:27:00,381.7,384.5,381.55,381.8,1430
2026-02-04 13:29:00,386.15,391.55,383.5,386.85,3250
2026-02-04 13:31:00,381.3,390,381.3,387.65,4095
2026-02-04 13:33:00,385,386,378.85,386,5135
2026-02-04 13:35:00,386.85,387,380.15,387,3380
2026-02-04 13:37:00,389.75,389.75,384.85,384.85,2210
2026-02-04 13:39:00,385.95,395,385.95,389.15,2730
2026-02-04 13:41:00,392,394,388.65,394,5915
2026-02-04 13:43:00,391.55,397,388.35,390.65,5135
2026-02-04 13:45:00,392.55,393.25,386.1,390.45,2210
2026-02-04 13:47:00,388.75,390.3,383.7,390.3,1820
2026-02-04 13:49:00,390.65,390.65,383,383,1755
2026-02-04 13:51:00,384,402.6,384,399.2,6370
2026-02-04 13:53:00,397.05,406.5,396.3,406.5,4290
2026-02-04 13:55:00,407.8,407.8,396.15,396.15,3640
2026-02-04 13:57:00,396.55,401,394.7,399.8,4810
2026-02-04 13:59:00,398.85,398.85,382.9,385.7,3185
2026-02-04 14:01:00,386.4,389,381.65,382.65,2990
2026-02-04 14:03:00,381.9,391.75,378.6,385,2665
2026-02-04 14:05:00,387.8,390.1,380,380,2275
2026-02-04 14:07:00,378.2,384.4,378.2,383.95,1690
2026-02-04 14:09:00,386.5,398.1,386.5,398.05,3510
2026-02-04 14:11:00,399,407.2,397.8,405.1,4225
2026-02-04 14:13:00,411.6,416.1,409.65,415.35,6305
2026-02-04 14:15:00,418,421.4,415.45,418.6,5850
2026-02-04 14:17:00,420.45,439,418,430.9,11440
2026-02-04 14:19:00,433.05,433.05,424.3,431.05,5265
2026-02-04 14:21:00,433.75,439.45,427.15,427.3,14365
